,is_decoy,score
0,False,186.53265754468373
1,False,35.44684820543773
2,False,162.7878196014396
3,True,40.63314456134765
4,False,164.35557579386742
5,False,113.09713782894642
6,False,212.4392812796848
7,False,167.0477523032299
8,False,99.8288123455472
9,False,182.02110673866423
10,False,47.45593323031883
11,True,165.73928328797626
12,False,199.92552473541508
13,False,164.74859881047817
14,False,165.26596202056515
15,True,64.81599588877295
16,False,534.0550640631172
17,False,174.84386758833065
18,False,159.8090971363252
19,False,84.09890447705311
20,False,96.7134509393
21,False,131.52363733122357
22,True,87.53349129328909
23,False,156.48909956682718
24,True,48.25493119854091
25,False,116.0791351831264
26,True,88.7140345483376
27,False,315.8981828888001
28,False,182.7417989983472
29,False,195.4652783416668
30,True,14.195623952459218
31,True,34.28283252778489
32,False,151.7663709331728
33,False,238.9406829262392
34,False,339.1794182091442
35,False,164.48281736454075
36,False,191.3456968354076
37,False,107.79590686273863
38,False,166.13630405300384
39,False,12.3685663467994
40,False,178.2161727263646
41,False,26.590963632961856
42,False,142.83942076734644
43,False,323.5471925924803
44,False,228.53886167763872
45,False,158.7673321181341
46,False,179.91926094015977
47,False,136.3829121766299
48,False,181.71114971886155
49,False,229.55940904820395
50,False,112.56844845382848
51,False,280.41361392317253
52,False,277.4366187176926
53,False,173.62501832330975
54,False,145.92738635426508
55,False,137.72636679332538
56,False,194.3576040072093
57,False,270.87881411253414
58,False,147.96669244079175
59,False,128.1112058010114
60,False,56.4446674744454
61,False,564.153915680573
62,True,90.41761506753376
63,False,24.926565065003604
64,True,69.8585781534359
65,False,264.20730006541123
66,False,174.27174368095464
67,True,59.45712457802759
68,False,230.0717351428543
69,False,299.26792077641954
70,False,310.2862355444897
71,False,135.51640270043313
72,False,148.41187604412744
73,True,158.54509494721017
74,False,131.14139983860187
75,False,150.28318261328292
76,False,400.3124200460763
77,False,190.30588226973995
78,False,194.6656463112292
79,False,70.24613278218243
80,False,276.64831666894537
81,False,150.8937676072971
82,False,24.537218405276672
83,True,158.25793808896535
84,False,240.09992059377657
85,False,278.4678148873003
86,False,271.70332366788074
87,False,143.9810654243972
88,False,95.42838112618703
89,False,81.34938669258192
90,False,205.2173005672999
91,False,248.1247942918397
92,True,56.77237168587184
93,False,322.41861184207806
94,False,211.36072385889685
95,False,150.02847596863052
96,False,165.11054989571363
97,False,28.673836876952347
98,False,15.994149062583322
99,True,56.13147361824902
100,True,38.16838588987271
101,False,152.94694263075525
102,False,192.77867947820693
103,True,86.94075722952957
104,False,182.30335549125505
105,False,305.2794455993379
106,False,150.9241477265166
107,True,33.70079198624839
108,False,161.43240924666756
109,True,92.65639862987555
110,True,165.46588840201818
111,False,217.137891259922
112,False,175.1660518041298
113,False,160.15117707578494
114,False,199.62715218861183
115,False,153.01757728168386
116,False,198.41148986946845
117,False,79.64083837423797
118,False,169.11785715177564
119,False,85.53328777546228
120,False,146.7410305949829
121,False,126.42519902766747
122,False,44.61999215678605
123,False,270.32622900361457
124,False,198.6932288899932
125,False,59.76561043732214
126,False,252.4351526285824
127,False,136.82378070648053
128,False,347.62887019433714
129,False,65.57454244194014
130,False,131.66699511811206
131,False,143.78766076409113
132,False,339.969720737686
133,True,112.68208813329468
134,False,210.1863835715233
135,True,59.55765102187212
136,False,95.81745124893418
137,True,176.95196043757844
138,True,75.51470677211245
139,False,253.22090274465293
140,False,179.491591053339
141,False,183.1503671135138
142,False,183.46458801339665
143,False,124.96066115500996
144,False,256.3752190929422
145,False,50.19375350528564
146,False,222.1504576198343
147,False,123.80243753046786
148,False,239.9061847188923
149,False,138.1143578160316
150,False,298.92324396817406
151,False,239.76259534079404
152,False,299.35146309436374
153,False,283.92886955045856
154,False,256.9761158050204
155,False,116.61871399196092
156,False,196.4619674025552
157,False,195.6982718785166
158,False,79.00009070629287
159,False,63.99989793828489
160,False,259.2262635151444
161,False,173.78527998214958
162,False,297.0895765831013
163,True,59.04812240456411
164,False,90.04002956530866
165,True,63.753717425724616
166,False,623.6083920014419
167,False,247.6737896113344
168,True,57.62456054487495
169,False,49.99151614822245
170,False,115.42131060326204
171,False,104.3287159763822
172,False,121.22788709339528
173,False,383.9370546197305
174,False,187.3087003235016
175,True,107.96983427421463
176,False,370.0504118821021
177,True,33.45871048638407
178,False,299.13012117661094
179,False,148.40412503595505
180,False,260.42979659876687
181,False,163.4377762520055
182,False,25.54226169045952
183,False,45.42445223497197
184,False,121.06070630115602
185,True,102.76992853803496
186,False,60.84800378284172
187,True,186.03144027611503
188,False,266.5144278354738
