,is_decoy,score
0,True,-1.411448654121452
1,False,0.6216113245902272
2,True,-0.4325724170764793
3,False,-0.4220105918922136
4,False,-0.7963724064763704
5,False,-0.2365122725885758
6,False,1.2083575125560553
7,False,0.1577007120899547
8,False,0.0987406429755256
9,False,-1.0199264317104322
10,False,-1.1120323896720077
11,False,0.8345161262181937
12,True,-0.7995697367685111
13,False,0.7175573476163633
14,False,0.2017051606131158
15,True,-0.51945852951463
16,False,-0.4395674219883916
17,True,-0.4937905973029251
18,False,0.4977650012950114
19,False,1.092189309714953
20,False,-0.4332582262992772
21,True,-0.491077408769203
22,False,0.0626297229672824
23,False,0.2951010639098198
24,False,0.3077988217863663
25,True,-0.2600709850373731
26,True,-1.369118163540053
27,True,-0.3688931888640406
28,False,-0.8018895793244037
29,True,-0.8213136664810959
30,False,-0.5279674700380809
31,True,-0.7365237049477007
32,False,0.2067380981187646
33,False,0.41036166013283
34,False,0.539410952594269
35,False,0.4151121259235257
36,False,0.175524821295427
37,True,-0.612156828795769
38,False,0.7857394988397108
39,False,-0.8550595213115393
40,True,-0.8981685667368811
41,False,-0.2995221390473149
42,False,0.1605603768816606
43,False,0.4299243888965944
44,False,0.8846302191559349
45,False,0.5595602660638076
46,False,-1.0353945849281845
47,False,0.470987748956282
48,False,-0.557135597743709
49,False,-0.015238518836364
50,False,-0.4565321879469697
51,False,0.3873749196561725
52,False,0.0762255963751456
53,True,-0.3304157163893039
54,False,0.3029383908216457
55,False,0.3676374369927424
56,False,0.1017931733893236
57,False,-0.3480928529437076
58,False,-1.2075552665857885
59,True,-1.0290163220731936
60,False,-0.546365997035061
61,False,0.2622847908017152
62,False,0.555946356074611
63,False,0.3915271791804957
64,False,0.2542235525672608
65,False,0.2443738859316157
66,False,-0.2555659626405656
67,True,-0.43587291239778
68,False,-0.4348573022529907
69,False,0.4195105858642282
70,False,0.2002959650419805
71,True,-0.888653171484319
72,False,-0.1241158199473359
73,False,-0.2066305725245925
74,False,-0.4461459090195076
75,False,-0.6391285698827699
76,False,0.5375579598141392
77,False,0.1247997174342844
78,False,0.4382185362078349
79,False,-0.6388886135506907
80,False,-0.2154994448608197
81,False,0.0829964704718787
82,True,-0.4811097453734705
83,False,0.1593941786035682
84,True,-1.1276748331105213
85,False,-0.4812319446296449
86,False,0.2921320514566203
87,True,-0.6029637109788852
88,False,0.6301430123710212
89,False,-0.3411599976144275
90,True,-0.7233073957132076
91,False,-0.6109429065536788
92,False,0.1540653888824995
93,False,-0.7942645010592247
94,False,0.4448763482639444
95,False,0.5797497781739582
96,True,-0.7399711575136194
97,False,0.612264810016688
98,False,0.3528952115533579
99,False,0.453572154627571
100,False,0.2655468065896738
101,False,-0.7038163890644519
102,False,2.1649331729019767
103,False,-0.7023192877835504
104,True,-0.4375837969693013
105,False,-0.9458855813013448
106,True,-1.2955859365138829
107,False,0.3495214080433185
108,False,0.5569216894550082
109,True,-0.1315850414755038
110,False,0.2691815492577559
111,False,1.064471596570184
112,False,0.6559427403686006
113,False,0.3915795932744197
114,False,0.4359649624615995
115,False,0.5824549677088876
116,False,0.2031300206834886
117,True,-1.3823037484890113
118,True,-0.6947426526844473
119,False,-0.8021442769485151
120,False,-0.6337050025571501
121,True,-0.5609642795674304
122,False,-0.6051360976848544
123,False,1.0291679776733096
124,False,-0.3287953339480537
125,False,-0.8720532345980686
126,False,0.3151246982264022
127,True,-0.4024537094794209
128,False,0.3338070861746567
129,True,-0.2132187114886877
130,True,-1.4862141954088242
