,is_decoy,score
0,False,0.2806221513626357
1,False,-0.7589340268259801
2,True,-1.1437256213983846
3,True,-1.4144578354954884
4,False,0.2002632237364366
5,False,0.1418046195534829
6,False,-0.1628167095228411
7,False,-0.4043931917145219
8,True,-1.1314545872640764
9,False,0.1371142158031751
10,False,-1.1753084501356288
11,False,0.4273679022095827
12,True,-0.6130888849007756
13,False,-1.4380873187283525
14,True,-0.4286792003806908
15,False,-1.0226622982684102
16,False,0.4082698010031362
17,True,-1.0701038651743306
18,False,-0.4801065365099201
19,True,-0.473955367620503
20,False,-0.6836569852225578
21,False,-0.9663391654822082
22,False,-0.6911077038025087
23,True,-1.3988997527768567
24,True,-0.1648385846077404
25,True,-0.635984921969658
26,False,0.4732801272906251
27,False,-0.6932638575869704
28,False,0.3938857184417578
29,False,0.4717984606948263
30,False,0.4657534411201273
31,False,-0.396434858730207
32,False,-0.61801336106493
33,True,-0.5985049888718741
34,False,-0.0172537318480533
35,False,-0.7102982529054217
36,False,0.3745212874201897
37,False,-0.9371008836978564
38,False,0.0202768652012412
39,True,-1.034056628269045
40,False,0.6291725664425022
41,False,-0.0705052818624813
42,False,0.1626966930485592
43,False,0.2185160671628279
44,False,-0.6060640467856729
45,False,-0.5770017526817872
46,False,-1.3375898395080026
47,False,-0.59692798629187
48,False,-0.110767646114153
49,False,-0.2890912842495111
50,False,0.2844898454427462
51,False,-0.8630461715955237
52,False,-0.613149879379727
53,True,-0.7316082158327644
54,False,-0.6796567432004407
55,False,0.5482185935828089
56,False,-0.5925499751827232
57,False,0.2733474436844629
58,False,-0.5936324998677119
59,False,-1.2957650249891746
60,False,0.1890940975786827
61,True,-0.6391624794526252
62,False,0.1627384249179632
63,True,-0.2132452299958999
64,False,0.1633536911308389
65,False,0.1826207211743268
66,False,0.4904805821481195
67,True,-0.7895415908135547
68,True,-1.1465331581357978
69,False,-0.1345154442064164
70,False,-0.1427147332124467
71,True,-0.3576257804582449
72,False,0.5992506874951328
73,True,-0.3334857708917919
74,False,-0.0814776544638655
75,False,-0.3779819197116666
76,True,-0.5770750328256565
77,False,0.108329859527878
78,False,0.8145541986471131
79,False,-0.7121061170505918
80,False,1.0748606831704677
81,False,0.3120395852190789
82,False,0.260961827327894
83,True,-0.1786113115289771
84,True,-0.5417459903062151
85,False,-0.3899035440337741
86,True,-0.8039305383437195
87,False,0.1575657454365783
88,True,-1.2235441128295488
89,False,0.1299225705110155
90,False,-0.2346538923560431
91,True,-0.3024430507022532
92,True,-0.6673485345596895
93,False,0.275514573859099
94,False,-0.9207383545845454
95,False,0.3027608003803876
96,True,-1.289018155245927
97,False,0.0114481088863839
98,False,-0.0797897217138105
99,True,-1.09642799098787
100,False,-0.2915351130609325
101,False,0.0134399049296517
102,False,0.3244155353376803
103,False,-0.5696911454667102
104,True,-0.2546746301901215
105,False,-0.1510644451419597
106,False,-0.2454040459574959
107,True,-0.6721317508255523
108,False,-1.2185841704156188
109,False,-0.45766060869172
110,False,-0.2079264096781741
111,False,-0.7310922850490507
112,True,-0.871502818989062
113,False,0.2112713048958584
114,True,-0.3547364435013599
115,False,-0.0060950685076907
116,True,-1.805374769131361
117,False,-0.3307510704876523
118,False,-0.3320941929674529
119,False,-0.5823154298747087
120,False,-0.2972252741003204
121,False,-0.0800661592670335
122,False,-0.6662634463722116
123,False,0.6053936462728708
124,False,-0.7553898176408514
125,False,0.0346693369280068
126,True,-0.6129137724711466
127,False,-0.4024950618064827
128,False,0.1154381721383892
129,False,-0.4671817007741649
130,True,-0.5116770501513838
131,False,0.3997671550008937
132,False,-0.2000272562958019
133,False,0.2537432363608943
134,False,-0.8624232564155783
135,False,-0.1440705999610086
136,False,0.6830870497607685
137,False,-0.5803115658630016
138,True,-0.2507557133400726
139,False,-0.5511879415035151
140,False,-0.2376724467688301
141,False,-0.0079893952411001
142,False,-0.2426563783028542
143,True,-0.6446983509143162
144,False,0.0452259264626262
145,False,0.0879742525356188
146,False,0.0635886120863336
147,True,-0.9796100180222586
148,True,-0.6991954781502461
149,False,0.2425242422980087
150,True,-1.0374751542458835
151,False,0.5827383760650051
152,False,0.2858090661414329
153,False,-0.8824514650768875
154,False,-0.6328880881611944
155,True,-0.5987783797358459
156,False,0.2947108295278747
157,False,-0.0252231675066546
158,False,-0.8326760977270342
159,False,0.1429933666613355
160,False,-0.6247467147507325
161,False,-1.3937099299838671
162,True,-0.2473677785892262
163,False,-0.6984608747943406
164,True,-0.5720895838844344
165,False,0.0040085311008112
166,False,0.2983657248657936
167,False,-1.263043967855606
168,False,-0.0008479257330941
169,False,-0.2618514180722888
170,True,-0.9091309197591416
171,True,-0.4052491811905586
172,False,-0.1294877714325338
173,False,-0.3989501507118198
174,True,-0.8681108805374285
175,False,0.1461957836951484
176,False,0.513332104401293
177,False,-0.014943654047782
178,False,-0.5531574867648201
179,False,-0.9004802866163791
180,True,-0.5889801568307492
181,False,-0.0280454737196925
182,False,-0.6084814159350053
183,False,0.7203554179760516
184,False,0.0984897912051463
185,True,-0.4550078460890205
186,True,-0.5219915470553236
187,False,0.4040301226499376
188,False,0.9709415859763578
189,False,0.4351662339313734
190,False,0.2705619704669955
191,False,-0.7544259541168405
192,False,-0.7799952478690773
193,True,-0.3940584035008294
194,False,0.4968903860344069
195,False,0.2230751892389897
196,False,-0.6406070240911249
197,False,0.2138910884307452
198,True,-2.101751708722363
199,False,1.0833826799208306
200,False,-0.2060134943257513
201,False,0.5020727713351447
202,True,-0.4763438083237385
203,False,-0.2523114524779828
204,False,0.408320907282768
205,False,0.2926031342252981
206,True,-0.449080837575455
207,True,-0.5734122815129538
208,False,0.2005229796837007
209,False,-0.9329446872727968
210,False,-0.3792407121265952
211,False,-0.3768988639878233
212,False,0.544454415757867
213,False,-0.6183317684995382
214,False,0.6437206675077334
215,True,-2.2113424916926774
216,False,0.0528205985878667
217,True,-0.6396847108350492
218,False,-0.1430949061174719
219,False,-0.0329463026020761
220,False,-0.3170842510494706
221,False,-0.8510966187845888
222,True,-0.7917485749758286
223,False,-0.6620345393588065
224,False,-0.2262513201776975
225,False,-1.2868386636953033
226,False,-1.708779601961748
227,False,-0.023926072570265
228,False,-0.2594316213635573
229,False,-0.4947615549326341
230,False,-0.5293666881648611
231,False,-0.2610198245721769
232,False,-0.4237530639192174
233,False,-0.4330703862260141
234,True,-0.5898993409845441
235,False,-0.3540381312502112
236,False,0.0515550091404761
237,False,-0.4347211556458115
238,True,-1.3902649932894575
239,False,0.2905568657465732
240,False,0.2433782609863368
241,True,-1.0136580543358924
242,False,-0.3828998338973208
243,False,0.6982567211263009
244,False,0.8680971785514462
245,False,0.0
246,False,-0.123364114579363
247,False,0.118815730346661
248,True,-0.764271734717861
249,False,-0.2569306471441538
250,False,0.141821404570198
251,False,-0.3277020717825477
252,False,0.4339412966875562
253,True,-0.2286924664875177
254,False,0.239996020097305
255,False,-0.5209751467366586
256,True,-0.6030416974365973
257,False,-1.369999727386377
258,True,-1.3118721145618495
259,False,-0.4248193307359216
260,False,-0.2875600335681841
261,True,-0.4828098772422139
262,True,-1.0518768873287938
263,True,-0.742573244209366
264,True,-1.1631417504391282
265,False,0.5137393064635938
266,False,0.1057407731085408
267,False,0.7232886300471988
268,False,-0.2166523685604239
269,False,-1.561024461391324
270,True,-0.7590714635690918
271,True,-1.5516731689345968
272,False,-0.7127530952456527
273,False,0.2325546501214542
274,False,0.0175719563101642
275,True,-0.4710115955967077
276,True,-0.812071914176287
277,False,0.4792927076786235
278,False,0.5015509029530087
279,False,-0.3057635153508542
280,True,-0.7539722140550064
281,False,-0.1278842828658494
282,False,0.6115467415175143
283,True,-0.166735418803985
284,False,-0.681251755324262
285,False,-0.4559746785807965
286,False,-0.3028106723000506
287,False,0.6544435278008105
288,False,-0.3767636998847287
289,True,-0.1328327493598948
290,False,0.6934665531126568
291,True,-0.378347862026736
292,True,-0.9348705409981998
293,False,-0.1249803431424609
294,False,-0.0364452983473131
295,False,0.2515653587586819
296,False,-0.9727075151191124
297,True,-1.0041887306139217
298,False,0.206617024260897
299,False,0.0739235266573183
300,True,-0.4734389899449473
301,True,-0.4040554140863981
302,False,0.4261724147716077
303,False,-0.3127589481517132
304,False,0.3807680791964443
305,False,-0.4672590657164893
306,False,0.3850825438356935
307,False,-0.478004903980975
308,False,0.6619708751012173
309,False,-0.3844556481132367
310,False,0.3246189268091995
311,False,0.6079002942653053
312,True,-0.3246018109568983
313,False,0.4748047548350094
314,True,-0.4005836216075773
315,False,-0.0753945199495609
316,False,0.1265258183379579
317,False,-0.0103333848416601
318,True,-0.7233028989113687
319,False,0.9321806953861111
320,False,-0.6282713561620051
321,False,0.9120466547604152
322,False,0.5710117026911639
323,False,-0.4839304196500708
324,False,0.8747085254217096
325,False,-0.5116952766407065
326,True,-0.7979523279043972
327,False,0.6355971656298907
328,False,-0.2948860687926267
329,False,1.2997043126327978
330,False,-0.0721993615070777
331,True,-1.07452992369633
332,True,-0.3996074872352405
333,True,-0.8598033272766782
334,False,-0.9543351769823332
335,False,-0.4964757904439335
336,False,-0.5690829658473082
337,False,0.4558808115573878
338,False,0.1723211303683297
339,True,-0.4630805823394425
340,False,-0.3415608517008268
341,False,-0.43351146645382
342,False,-0.0401281035334326
343,True,-0.6548406155137385
344,True,-0.394074346132304
345,False,-0.076375714846655
346,False,-0.0946931305150858
347,False,0.3882751455495002
348,False,0.0252892037800919
349,False,-0.9127728001496892
350,False,-0.239386592661508
351,False,0.4177496555643207
352,False,0.3393252392550707
353,False,0.646400047773897
354,False,-0.3927023097853786
355,False,0.3159061417206695
356,False,0.3387026557082659
357,False,-0.2046740515253106
358,True,-0.1471980530894304
359,True,-0.6808116683051835
360,False,-0.2984504236664565
361,False,0.3787528686300611
362,True,-0.8500737228108773
363,False,-0.7186397127792306
364,False,-0.0845162963852011
365,False,0.4792631579663102
366,False,-0.0276629349166618
367,False,-0.1334841327495809
368,False,0.0261626567653839
369,True,-0.4634235363132437
370,False,0.918085423007055
371,False,-0.379698844759062
372,False,-0.9265561390743958
373,True,-0.9581520113180452
374,False,0.317767685844513
375,False,-2.4427704136235686
376,False,-0.4252607685422099
377,False,0.0313953476204801
378,False,-0.8585697937909724
379,True,-0.614739752068679
380,False,-0.7680734174144014
381,True,-0.365822870807859
382,True,-0.3857715997245041
383,True,-0.539960536767153
384,False,0.5178358608805796
385,False,-0.7341956038604824
386,True,-1.464137104940738
387,True,-0.8715791159495619
388,False,0.4611404780195102
389,False,0.4107246414933827
390,False,0.0103206451044532
391,False,-0.1972120226352297
392,False,0.0349440335228863
393,False,-1.0647156746764967
394,False,-0.053608800701734
395,False,-0.0100869739963572
396,False,-0.078203598558414
397,True,-0.6887159544904968
398,False,0.0438996351054585
399,True,-0.4989604122074824
400,False,-0.314077360675364
401,False,0.9172257231811594
402,False,0.4524701813947083
403,False,0.2648564879837758
404,False,-0.5381678260588298
405,False,0.6841779731024952
406,False,-0.0302431030003779
407,False,0.3484376985705089
408,False,0.6137195361848831
409,False,-0.2907566408831162
410,False,-0.1614437858752957
411,False,-0.1138031841519197
412,False,0.1508560120605599
413,True,-0.438986824179325
414,True,-0.7086840011424335
415,False,0.5538517172744566
416,True,-0.5056844819810862
417,False,0.7986197468233012
418,False,0.974676559041148
419,False,-0.5835086083732514
420,True,-0.453793882229747
421,True,-0.2277513449573298
422,False,-0.6795897040140778
423,False,-1.5589701459773413
424,False,-0.3420044467272427
425,False,0.3251175863097462
426,False,-0.4677574560075719
427,True,-0.0555723630766557
428,False,0.123831229080553
429,True,-0.0948738479680913
430,False,-0.0056090392006292
431,True,-0.3613144879029108
432,True,-0.765568262457238
433,True,-0.2344098994483702
434,True,-0.4458047522944757
435,False,0.8792233791085512
436,True,-0.5572736680627
437,False,-0.5598233215579838
438,False,-0.3622920749992847
439,False,0.1570575620337109
440,False,-0.6453728182394509
441,True,-0.8673626546347506
442,False,0.7115483510162134
443,True,-0.1598644659124533
444,False,-0.6878881758261269
445,False,-0.1088852358585294
446,False,0.3717670821656861
447,False,0.41493001896712
448,True,-0.5497660751017888
449,False,-0.5423502823598269
450,True,-0.9527920179413556
451,True,-1.4530859485249863
452,True,-0.646809974490804
453,True,-1.204118192220963
454,False,-0.1241526525950112
455,False,0.3921620304732697
456,False,-0.1772051937880577
457,True,-0.2647069590077006
458,False,0.2304687849383588
459,False,0.8278775882820156
460,False,-0.345787024851214
461,True,-3.061551758236633
462,False,-0.0204657590930613
463,False,-0.7209701539956294
464,False,-0.2751090007662467
465,False,-0.4615392132857301
466,True,-0.7805275230984338
467,False,0.2022688992645359
468,True,-0.7990249498055774
469,True,-1.4133636589865064
470,False,-0.0806392240304169
471,False,-0.3578430822212267
472,False,0.6639009495822028
473,False,0.8780649117085388
474,False,0.2628347982187557
475,False,0.5882918999608808
476,False,0.1285693166559364
477,False,-0.228000462369437
478,False,0.4413445737519978
479,False,0.2655151820612734
480,False,0.1584248093704597
481,True,-0.5044815579915831
482,False,0.3516973521200404
483,False,-0.1425723754101612
484,False,-0.0013059193740555
485,False,0.9279302732333564
486,True,-0.5439608755442072
487,True,-0.3969085836223888
488,False,-0.1708190701706597
489,False,-1.2390958637168388
490,False,-0.0893787031485148
491,False,0.2040723300522674
492,False,0.5843822888047893
493,False,0.0921221089950669
494,False,-0.7284991610423143
495,False,0.0035493471132377
496,True,-1.2990765501865702
497,True,-0.6153187848073057
498,False,0.7085841102345249
499,True,-0.3438461564316498
500,False,-0.7230027212069182
501,False,0.2956222056828936
502,False,0.0516335549370106
503,False,-0.1699405269028348
504,False,0.5863942020738612
505,True,-0.1641240635210819
506,False,0.0985368438463704
507,True,-0.7414841213371334
508,False,0.1569373778721136
509,True,-0.6185575183125668
510,False,-0.5193355245426312
511,False,0.3065931844319976
512,True,-0.6611450729007927
513,False,0.3800836362188002
514,False,-0.6437149382229332
515,False,-0.0215880587284186
516,False,0.6347371589321559
517,False,0.2571802940660374
518,False,-0.0118391791749436
519,True,-2.2750559772987224
520,False,-0.7807984812686403
521,False,0.016298972783644
522,True,-0.1076101803263526
523,False,-0.6209716994782019
524,False,-0.4203194253195102
525,False,0.2849898266468397
526,True,-0.469542683915252
527,False,-0.0398372254178702
528,False,0.597333633913477
529,True,-0.4244827909924402
530,True,-0.7242658622028374
531,False,-2.1680808105164315
532,False,-0.1822718912275005
533,False,-0.1724548029766645
534,False,0.807848581081845
535,False,-0.7361742008939511
536,False,-0.0991238147164606
537,False,-0.6041912754137656
538,False,0.3651021580275711
539,False,-0.2795744209635055
540,False,0.3786632803626297
541,True,-1.0420588817201308
